name,location,address,tel,type,typecode,business_area,cityname,adname,pname,shopinfo,photos,distance,biz_ext,longitude,latitude,rating,cost,photo_urls
麦当劳(东单三条工美大厦店),"116.411810,39.910725",王府井大街200号工美大厦1层(王府井地铁站E3东北口旁),010-65120499;4008517517,餐饮服务;快餐厅;麦当劳,050302,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B000A84AQB/comment/content_media_external_images_media_124436_1683420212379_c74f32b8.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A84AQB/comment/content_media_external_file_1001309647_ss__1768987939628_60686894.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A84AQB/comment/313116f7559e6d2c337d905ff040c231_2048_2048_80.jpg'}",,"{""cost"": ""27.00"", ""opentime2"": ""周一至周日 06:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""06:00-22:00"", ""meal_ordering"": ""0""}",116.41181,39.910725,4.6,27.00,"https://aos-comment.amap.com/B000A84AQB/comment/content_media_external_images_media_124436_1683420212379_c74f32b8.jpg,https://aos-comment.amap.com/B000A84AQB/comment/content_media_external_file_1001309647_ss__1768987939628_60686894.jpg,https://aos-comment.amap.com/B000A84AQB/comment/313116f7559e6d2c337d905ff040c231_2048_2048_80.jpg"
唐宫·粤菜海鲜(新侨店),"116.417223,39.901551",东郊民巷2号新侨饭店2-3楼(同仁医院北京医院),010-65129603;13911903138,餐饮服务;中餐厅;海鲜酒楼,050119,,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a2a4f7b480865cdd0761e563d6224299'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFHH68WY/comment/content_media_external_images_media_100003529_1738162826403_37415212.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFHH68WY/comment/content_media_external_images_media_118934_ss__1733879358602_67037698.jpg'}",,"{""cost"": ""150.00"", ""opentime2"": ""周一至周五 09:00-21:30；周六至周日 08:00-21:30"", ""rating"": ""4.7"", ""open_time"": ""09:00-21:30"", ""meal_ordering"": ""0""}",116.417223,39.901551,4.7,150.00,"http://store.is.autonavi.com/showpic/a2a4f7b480865cdd0761e563d6224299,https://aos-comment.amap.com/B0FFHH68WY/comment/content_media_external_images_media_100003529_1738162826403_37415212.jpg,https://aos-comment.amap.com/B0FFHH68WY/comment/content_media_external_images_media_118934_ss__1733879358602_67037698.jpg"
新侨饭店·春晓餐厅,"116.416817,39.901641",北京城区东交民巷2号,010-65133366,餐饮服务;外国餐厅;西餐厅(综合风味),050201,,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/513433b2138f470865bc20b415df3476'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8d470a4cc757924cb77037eb05ac494d'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b38ce0daabea724f5ce7cf1fe3a40ed0'}",,"{""cost"": ""150.00"", ""opentime2"": ""周一至周日 11:30-14:00,17:30-21:30"", ""rating"": ""4.4"", ""open_time"": ""11:30-14:00 17:30-21:30"", ""meal_ordering"": ""0""}",116.416817,39.901641,4.4,150.00,"http://store.is.autonavi.com/showpic/513433b2138f470865bc20b415df3476,http://store.is.autonavi.com/showpic/8d470a4cc757924cb77037eb05ac494d,http://store.is.autonavi.com/showpic/b38ce0daabea724f5ce7cf1fe3a40ed0"
方砖厂69号炸酱面(王府井食品商场店),"116.411530,39.911683",王府井大街186号食品商场3层,17801301130,餐饮服务;餐饮相关场所;餐饮相关,050000,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/8c1c6fc2e288d40700ae3475eb744f51'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KABR572F/comment/content_media_external_file_2905_1756525775896_47582791.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KABR572F/comment/content_media_external_file_100000810_1754198423997_44846399.jpg'}",,"{""cost"": ""48.00"", ""opentime2"": ""周一至周日 10:00-21:00 2026-02-16至2026-02-16 10:00-16:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-21:00 10:00-16:00"", ""meal_ordering"": ""0""}",116.41153,39.911683,4.7,48.00,"https://store.is.autonavi.com/showpic/8c1c6fc2e288d40700ae3475eb744f51,https://aos-comment.amap.com/B0KABR572F/comment/content_media_external_file_2905_1756525775896_47582791.jpg,https://aos-comment.amap.com/B0KABR572F/comment/content_media_external_file_100000810_1754198423997_44846399.jpg"
肯德基(建华店),"116.411471,39.911225",王府井大街192号(王府井地铁站E3东北口步行50米),18501259720,餐饮服务;快餐厅;肯德基,050301,东单,北京市,东城区,北京市,1,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/62e8c0ce15bcc103e31e666dae763967'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d0a87f377c8ddf776cb3cc18d9aed25d'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/423771f81c6ab874ef5f34985404c37c'}",,"{""cost"": ""33.00"", ""opentime2"": ""周一至周日 07:00-23:00"", ""rating"": ""4.6"", ""open_time"": ""07:00-23:00"", ""meal_ordering"": ""0""}",116.411471,39.911225,4.6,33.00,"http://store.is.autonavi.com/showpic/62e8c0ce15bcc103e31e666dae763967,http://store.is.autonavi.com/showpic/d0a87f377c8ddf776cb3cc18d9aed25d,http://store.is.autonavi.com/showpic/423771f81c6ab874ef5f34985404c37c"
The Cheesecake Factory芝乐坊餐厅(王府中环东座店),"116.409890,39.912510",王府井大街269号王府中環东座4层415号商铺,010-65251238;010-65251703;13121892816,餐饮服务;外国餐厅;西餐厅(综合风味),050201,王府井,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/34b3a59296d64b94f35c4844d257b319'},{'title': [], 'url': 'https://aos-comment.amap.com/B0H6L7EQV1/comment/306175c4303a39801fb45bd4f3fa5fcd_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0H6L7EQV1/comment/%5B2026-02-07-08-01-30%5D116D33AD-5F1B-4C20-BE6B-FEC175596B2_1770422491597_72173784.jpg'}",,"{""cost"": ""172.00"", ""opentime2"": ""周一至周五11:00-22:00；周六至周日10:00-22:00,2026年春节期间10:00-22:00"", ""rating"": ""4.7"", ""open_time"": [], ""meal_ordering"": ""0""}",116.40989,39.91251,4.7,172.00,"http://store.is.autonavi.com/showpic/34b3a59296d64b94f35c4844d257b319,https://aos-comment.amap.com/B0H6L7EQV1/comment/306175c4303a39801fb45bd4f3fa5fcd_2048_2048_80.jpg,https://aos-comment.amap.com/B0H6L7EQV1/comment/%5B2026-02-07-08-01-30%5D116D33AD-5F1B-4C20-BE6B-FEC175596B2_1770422491597_72173784.jpg"
全聚德(王府井店),"116.412032,39.912163",帅府园胡同9号,010-65228384;010-65253310,餐饮服务;中餐厅;老字号|餐饮服务;中餐厅;北京菜,050116|050111,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B000A83BU7/comment/content_media_external_file_432065_ss__1771953013070_09704364.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A83BU7/comment/content_media_external_file_1000035047_ss__1770218980782_72781314.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A83BU7/comment/content_media_external_file_1000010103_ss__1760265657238_09775325.jpg'}",,"{""cost"": ""145.00"", ""opentime2"": ""周一至周日 11:00-21:00"", ""rating"": ""4.7"", ""open_time"": ""11:00-21:00"", ""meal_ordering"": ""0""}",116.412032,39.912163,4.7,145.00,"https://aos-comment.amap.com/B000A83BU7/comment/content_media_external_file_432065_ss__1771953013070_09704364.jpg,https://aos-comment.amap.com/B000A83BU7/comment/content_media_external_file_1000035047_ss__1770218980782_72781314.jpg,https://aos-comment.amap.com/B000A83BU7/comment/content_media_external_file_1000010103_ss__1760265657238_09775325.jpg"
门框胡同百年卤煮 崇文门店,"116.417421,39.900617",北京城区崇文门西大街2-3号(崇文门地铁站C东南口步行140米),13691142564,餐饮服务;中餐厅;中餐厅,050100,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0LRO1WW18/comment/8207D4A6_38AC_4539_B873_50A4336D7AAC_L0_001_1630_200_1771826571481_21121638.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LRO1WW18/comment/content_media_external_file_9803_1768582787461_83274712.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LRO1WW18/comment/39387BB7_9547_44AC_B89D_1A22391CB986_L0_001_1206_90_1770256251951_14779239.jpg'}",,"{""cost"": ""51.00"", ""opentime2"": ""周一至周日 08:30-22:00"", ""rating"": ""4.5"", ""open_time"": ""08:30-22:00"", ""meal_ordering"": ""0""}",116.417421,39.900617,4.5,51.00,"https://aos-comment.amap.com/B0LRO1WW18/comment/8207D4A6_38AC_4539_B873_50A4336D7AAC_L0_001_1630_200_1771826571481_21121638.jpg,https://aos-comment.amap.com/B0LRO1WW18/comment/content_media_external_file_9803_1768582787461_83274712.jpg,https://aos-comment.amap.com/B0LRO1WW18/comment/39387BB7_9547_44AC_B89D_1A22391CB986_L0_001_1206_90_1770256251951_14779239.jpg"
四季民福烤鸭店(前门店),"116.397659,39.896269",大栅栏街1号(和珠宝市街交汇处),010-63013868;18515883132,餐饮服务;中餐厅;特色/地方风味餐厅,050118,,北京市,西城区,北京市,1,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st59c23194-2049-497b-ab1e-b8f9371fcc9b&user=search&operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/cbdfd6441fa1e91708768fc96cc41456'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFK2MS0Z/comment/content_media_external_file_100010458_1754644040918_29186118.jpg'}",,"{""cost"": ""167.00"", ""opentime2"": ""周五至周日10:30-22:30,周一至周四10:30-21:30,2026-02-16至2026-02-2310:30-22:30"", ""rating"": ""4.8"", ""open_time"": [], ""meal_ordering"": ""0""}",116.397659,39.896269,4.8,167.00,"http://store.is.autonavi.com/query_pic?id=st59c23194-2049-497b-ab1e-b8f9371fcc9b&user=search&operate=original,http://store.is.autonavi.com/showpic/cbdfd6441fa1e91708768fc96cc41456,https://aos-comment.amap.com/B0FFK2MS0Z/comment/content_media_external_file_100010458_1754644040918_29186118.jpg"
南门涮肉(东单店),"116.421739,39.907405",建国门内大街26号新闻大厦北门3层,010-85628899,餐饮服务;中餐厅;火锅店,050117,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFPGBW3/comment/%5B2026-02-28-11-01-10%5D5FBE9B7F-41AF-4070-B332-52EB24D44B6_1772247670909_57726548.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFPGBW3/comment/content_media_external_file_1718_1768646351870_72286132.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFPGBW3/comment/B67D7C3A_CD75_4AAB_8836_975840D9F597_L0_001_1440_108_1772209527233_28389371.jpg'}",,"{""cost"": ""135.00"", ""opentime2"": ""周一至周日 10:30-22:30"", ""rating"": ""4.9"", ""open_time"": ""10:30-22:30"", ""meal_ordering"": ""0""}",116.421739,39.907405,4.9,135.00,"https://aos-comment.amap.com/B0FFFPGBW3/comment/%5B2026-02-28-11-01-10%5D5FBE9B7F-41AF-4070-B332-52EB24D44B6_1772247670909_57726548.jpg,https://aos-comment.amap.com/B0FFFPGBW3/comment/content_media_external_file_1718_1768646351870_72286132.jpg,https://aos-comment.amap.com/B0FFFPGBW3/comment/B67D7C3A_CD75_4AAB_8836_975840D9F597_L0_001_1440_108_1772209527233_28389371.jpg"
护国寺小吃(肉市街店),"116.398690,39.898374",前门大街与步行街交叉口东北100米,13693674989,餐饮服务;快餐厅;快餐厅,050300,,北京市,东城区,北京市,1,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=stbfda3f00-150e-4bf6-bdea-65c58689a274&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0I2MACHGR/comment/4623507993bda46b75a10a24b4592d29_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0I2MACHGR/comment/cccc9841d9f53a00fbb4a6d37ae1b6a7_2048_2048_80.jpg'}",,"{""cost"": ""32.00"", ""opentime2"": ""周一至周日 05:30-21:30"", ""rating"": ""4.5"", ""open_time"": ""05:30-21:30"", ""meal_ordering"": ""0""}",116.39869,39.898374,4.5,32.00,"http://store.is.autonavi.com/query_pic?id=stbfda3f00-150e-4bf6-bdea-65c58689a274&user=search&operate=original,https://aos-comment.amap.com/B0I2MACHGR/comment/4623507993bda46b75a10a24b4592d29_2048_2048_80.jpg,https://aos-comment.amap.com/B0I2MACHGR/comment/cccc9841d9f53a00fbb4a6d37ae1b6a7_2048_2048_80.jpg"
方砖厂69号炸酱面( 前门大街店 ),"116.397916,39.896432",前门东路前门大街45号(距离地铁2/8号线前门站G口步行510m),13269625580,餐饮服务;中餐厅;中餐厅,050100,,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9f7be8bc1b41e1efe78780e83627754f'},{'title': [], 'url': 'https://aos-comment.amap.com/B0H26C27DO/comment/content_media_external_file_1000049548_ss__1768894306956_58077785.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0H26C27DO/comment/5E2D0B36_F97E_4D6A_9975_761E4CC88349_L0_001_1500_200_1772284633354_21736912.jpg'}",,"{""cost"": ""48.00"", ""opentime2"": ""周一至周日 09:30-21:30 2026-02-16至2026-02-16 09:30-16:00"", ""rating"": ""4.7"", ""open_time"": ""09:30-21:30 09:30-16:00"", ""meal_ordering"": ""0""}",116.397916,39.896432,4.7,48.00,"http://store.is.autonavi.com/showpic/9f7be8bc1b41e1efe78780e83627754f,https://aos-comment.amap.com/B0H26C27DO/comment/content_media_external_file_1000049548_ss__1768894306956_58077785.jpg,https://aos-comment.amap.com/B0H26C27DO/comment/5E2D0B36_F97E_4D6A_9975_761E4CC88349_L0_001_1500_200_1772284633354_21736912.jpg"
全聚德烤鸭店(前门店),"116.398244,39.896630",前门大街30号,010-67011379;010-67013570,餐饮服务;中餐厅;北京菜,050111,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B000A81B55/comment/content_media_external_file_21580_1768541839299_81167474.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A81B55/comment/7AB145CC_6A44_4554_B7A3_26BD1A3E2556_L0_001_1500_200_1766769267599_65677141.jpg'},{'title': [], 'url': 'https://store.is.autonavi.com/showpic/47ff3457414520b1d911c22cd5255249'}",,"{""cost"": ""143.00"", ""opentime2"": ""周一至周日 11:00-14:30,16:30-21:00"", ""rating"": ""4.7"", ""open_time"": ""11:00-14:30 16:30-21:00"", ""meal_ordering"": ""0""}",116.398244,39.89663,4.7,143.00,"https://aos-comment.amap.com/B000A81B55/comment/content_media_external_file_21580_1768541839299_81167474.jpg,https://aos-comment.amap.com/B000A81B55/comment/7AB145CC_6A44_4554_B7A3_26BD1A3E2556_L0_001_1500_200_1766769267599_65677141.jpg,https://store.is.autonavi.com/showpic/47ff3457414520b1d911c22cd5255249"
尹三豆汁(前门旗舰店),"116.397402,39.896167",前门大栅栏街1号一楼(前门地铁站I西南口步行390米),010-65885665,餐饮服务;中餐厅;中餐厅,050100,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/c4df5b047c93f181250693e9edeec29f'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KB7CI6W5/comment/content_media_external_images_media_1000034298_ss__1768443054525_79821026.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KB7CI6W5/comment/8519C803_4757_4304_81C8_4FE47C2EC0EB_L0_001_1280_170_1771068628677_72336778.jpg'}",,"{""cost"": ""29.00"", ""opentime2"": ""05:00-22:30,2026-02-16至2026-02-2305:00-22:00"", ""rating"": ""4.7"", ""open_time"": ""05:00-22:30 05:00-22:00"", ""meal_ordering"": ""0""}",116.397402,39.896167,4.7,29.00,"https://store.is.autonavi.com/showpic/c4df5b047c93f181250693e9edeec29f,https://aos-comment.amap.com/B0KB7CI6W5/comment/content_media_external_images_media_1000034298_ss__1768443054525_79821026.jpg,https://aos-comment.amap.com/B0KB7CI6W5/comment/8519C803_4757_4304_81C8_4FE47C2EC0EB_L0_001_1280_170_1771068628677_72336778.jpg"
四季民福烤鸭店(王府井东安门店),"116.408131,39.915563",东安门大街53号万程华府酒店1楼,010-65238571;13269367120,餐饮服务;中餐厅;特色/地方风味餐厅,050118,灯市口,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/746fdbb61c0bf8096b09b5091835de42'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFHELWET/comment/content_media_external_file_31253_1772234304961_41207187.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFHELWET/comment/C42F86D0_813F_438C_8CC6_5C371EA142F0_L0_001_2000_150_1759487035298_93713235.jpg'}",,"{""cost"": ""145.00"", ""opentime2"": ""周六至周日 10:30-22:30；周一至周五 10:30-21:30"", ""rating"": ""4.8"", ""open_time"": ""10:30-21:30"", ""meal_ordering"": ""0""}",116.408131,39.915563,4.8,145.00,"http://store.is.autonavi.com/showpic/746fdbb61c0bf8096b09b5091835de42,https://aos-comment.amap.com/B0FFHELWET/comment/content_media_external_file_31253_1772234304961_41207187.jpg,https://aos-comment.amap.com/B0FFHELWET/comment/C42F86D0_813F_438C_8CC6_5C371EA142F0_L0_001_2000_150_1759487035298_93713235.jpg"
紫光园(前门大栅栏店),"116.395569,39.895805",大栅栏商业街31号,010-63156929;15515145972,餐饮服务;餐饮相关场所;餐饮相关,050000,珠市口,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=stc56029d4-8f36-4428-b61d-aded6ac2fe6d&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KA9ZNT40/comment/13109CF1_93A6_4E69_9135_7B71A79BD128_L0_001_1500_200_1764313788477_79446283.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KA9ZNT40/comment/content_media_external_file_100022874_1765464544675_71571453.jpg'}",,"{""cost"": ""70.00"", ""opentime2"": ""周一至周日 10:00-22:00"", ""rating"": ""4.8"", ""open_time"": ""10:00-22:00"", ""meal_ordering"": ""0""}",116.395569,39.895805,4.8,70.00,"http://store.is.autonavi.com/query_pic?id=stc56029d4-8f36-4428-b61d-aded6ac2fe6d&user=search&operate=original,https://aos-comment.amap.com/B0KA9ZNT40/comment/13109CF1_93A6_4E69_9135_7B71A79BD128_L0_001_1500_200_1764313788477_79446283.jpg,https://aos-comment.amap.com/B0KA9ZNT40/comment/content_media_external_file_100022874_1765464544675_71571453.jpg"
浩海火烧云傣家菜(东安市场店),"116.411899,39.913872",王府井大街138号APM商场6层L619号,010-65167780,餐饮服务;中餐厅;中餐厅,050100,东单,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://aos-comment.amap.com/B0KKP1XJCP/comment/3C31AE81_2736_4556_976C_0C427766F088_L0_001_1290_150_1771149055065_33753906.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KKP1XJCP/comment/20260227-2aa9c41d3d289187a5f91a5c-9l0iChV8uPyAf9wgpeRcJ6.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KKP1XJCP/comment/content_media_external_file_28254_ss__1770869094868_14510156.jpg'}",,"{""cost"": ""100.00"", ""opentime2"": ""周一至周五11:00-22:00,周六至周日10:30-22:00,2月16日10:30-16:00"", ""rating"": ""4.8"", ""open_time"": [], ""meal_ordering"": ""0""}",116.411899,39.913872,4.8,100.00,"https://aos-comment.amap.com/B0KKP1XJCP/comment/3C31AE81_2736_4556_976C_0C427766F088_L0_001_1290_150_1771149055065_33753906.jpg,https://aos-comment.amap.com/B0KKP1XJCP/comment/20260227-2aa9c41d3d289187a5f91a5c-9l0iChV8uPyAf9wgpeRcJ6.jpg,https://aos-comment.amap.com/B0KKP1XJCP/comment/content_media_external_file_28254_ss__1770869094868_14510156.jpg"
海底捞火锅(崇文门新世界百货店),"116.417726,39.897470",崇文门新世界百货1期5层,010-67447549,餐饮服务;中餐厅;火锅店,050117,,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/bcb84a02dd0ebb388d01c309af554414?operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f91d076a9ddd520586cab94a9b6e147b'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4999d6ea75e285328358704225fc834f'}",,"{""cost"": ""119.00"", ""opentime2"": ""10:00-07:00,2026年2月16日10:00-18:00,2026年2月17日10:00-20:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-07:00 10:00-18:00 10:00-20:00"", ""meal_ordering"": ""0""}",116.417726,39.89747,4.7,119.00,"https://store.is.autonavi.com/showpic/bcb84a02dd0ebb388d01c309af554414?operate=original,http://store.is.autonavi.com/showpic/f91d076a9ddd520586cab94a9b6e147b,http://store.is.autonavi.com/showpic/4999d6ea75e285328358704225fc834f"
